id,groupName,groupType,username,createdAt,replyTo,text,expectedImportance,expectedCategory,scenarioTag,notes,baseScoreBeforeReactions,baseScore,reactionBoost,finalScore,signalCategory,signalConfidence,reactionCounts,matchedRules
stress_0229,Morning Lift Crew,Gym/workout group,Bella,2026-04-27T18:27:00.000Z,,need drivers to airport tomorrow,important,logistics,stress_domain_language,Repeated domain variant: trip,86,86,8,94,request,100,"{""👀"":1}",request.concrete-need:28; logistics.transport:20; time.relative:8; request.urgent-tonight:12; request.object-action:10; structure.concrete-details:8
stress_0230,Ava Birthday Ops,Birthday/event planning group,Chris,2026-04-27T18:31:00.000Z,,arrive by 7 for the surprise,important,event,stress_domain_language,Repeated domain variant: birthday,0,0,8,8,noise,24,"{""✅"":1,""👀"":1}",
stress_0231,Pledge Class 28,Fraternity pledge chat,Maya,2026-04-27T18:35:00.000Z,,guest list closes tn,important,deadline,stress_domain_language,Repeated domain variant: dj,62,62,0,62,deadline,83,{},normalization.alias:4; deadline.explicit:32; time.relative:8; deadline.date-context:18
stress_0232,Kappa Event Crew,Sorority event planning chat,Logan,2026-04-27T18:39:00.000Z,,need one more for tipoff,important,request,stress_domain_language,Repeated domain variant: sports,28,28,18,46,request,57,"{""👀"":1,""📌"":1}",request.concrete-need:28
stress_0233,Downtown Survivors,College friend group,Riley,2026-04-27T18:43:00.000Z,,bring canned food tomorrow,important,logistics,stress_domain_language,Repeated domain variant: church,81,81,12,93,logistics,100,"{""✅"":1}",logistics.supplies:25; time.relative:8; logistics.supply-context:12; logistics.direct-supply-command:28; structure.concrete-details:8
stress_0234,Campus Volunteer Board,Student organization/club,Sophia,2026-04-27T18:47:00.000Z,,mass moved to chapel at 7,important,announcement,stress_domain_language,Repeated domain variant: church,100,100,12,100,announcement,100,"{""✅"":1}",event.social-anchor:12; event.meeting-time:24; announcement.change:30; time.explicit:12; event.concrete-time:16; domain.action-time:12; change.concrete-context:24; announcement.date-context:14; structure.concrete-details:8
stress_0235,Club Soccer,Sports team,Maya,2026-04-27T18:51:00.000Z,,chapter at 6,important,event,stress_domain_language,Repeated domain variant: fraternity,76,76,8,84,event,100,"{""👀"":1}",event.social-anchor:12; event.meeting-time:24; time.explicit:12; event.concrete-time:16; domain.action-time:12
stress_0236,Basement Set Team,DJ/promoter group,Sam,2026-04-27T18:55:00.000Z,,slides need to be done by 7,important,request,stress_domain_language,Repeated domain variant: class,81,81,8,89,request,99,"{""👀"":1}",deadline.payment:18; request.concrete-need:28; logistics.supplies:25; request.object-action:10
stress_0237,Econ 302 Project,Group project/class chat,Bella,2026-04-27T18:59:00.000Z,,set times posted doors at 8,important,announcement,stress_domain_language,Repeated domain variant: dj,100,100,8,100,announcement,100,"{""👀"":1}",event.social-anchor:12; event.starts-time:28; announcement.change:30; time.explicit:12; event.concrete-time:16; domain.action-time:12; change.concrete-context:24; announcement.date-context:14; structure.concrete-details:8
stress_0238,Lot 14 Tailgate,Tailgate/party planning chat,Drew,2026-04-27T19:03:00.000Z,,canvas closes at midnight,important,deadline,stress_domain_language,Repeated domain variant: class,100,100,24,100,deadline,100,"{""📌"":1}",deadline.explicit:32; deadline.payment:18; time.explicit:12; deadline.date-context:18; deadline.object-context:18; structure.concrete-details:8
stress_0239,Apartment 4B,Apartment/roommate chat,Jake,2026-04-27T19:07:00.000Z,,venmo for cake by tonight,important,deadline,stress_domain_language,Repeated domain variant: birthday,84,84,8,92,deadline,100,"{""👀"":1}",deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.object-context:18; structure.concrete-details:8
stress_0240,The Big One,Large chaotic general social chat,Ethan,2026-04-27T19:11:00.000Z,,flight leaves at 6am,important,event,stress_domain_language,Repeated domain variant: trip,46,46,12,58,event,61,"{""✅"":1}",event.arrival-departure:34; time.explicit:12
stress_0241,Rush Week Leads,Recruitment logistics chat,Ethan,2026-04-27T19:15:00.000Z,,bring passport if you have one,important,logistics,stress_domain_language,Repeated domain variant: trip,0,0,8,8,noise,24,"{""✅"":1}",
stress_0242,Formal Bus 2,Event transportation chat,Ethan,2026-04-27T19:19:00.000Z,,flight leaves at 6am,important,event,stress_domain_language,Repeated domain variant: trip,46,46,0,46,event,61,{},event.arrival-departure:34; time.explicit:12
stress_0243,Intramural Hoops,Sports pickup team,Sam,2026-04-27T19:23:00.000Z,,maintenance coming at 9am,important,event,stress_domain_language,Repeated domain variant: roommate,12,12,8,20,noise,30,"{""✅"":1,""👀"":1}",time.explicit:12
stress_0244,House Dinner Crew,Food/social planning chat,Harper,2026-04-27T19:27:00.000Z,,inspection moved to thursday,important,announcement,stress_domain_language,Repeated domain variant: roommate,75,75,24,99,announcement,97,"{""📌"":1}",announcement.change:30; time.weekday:7; change.concrete-context:24; announcement.date-context:14
stress_0245,Weekend Festival Run,Festival/social trip chat,Grace,2026-04-27T19:31:00.000Z,,bid day forms due tonight,important,deadline,stress_domain_language,Repeated domain variant: sorority,100,100,0,100,deadline,100,{},deadline.explicit:32; deadline.payment:18; event.social-anchor:12; time.relative:8; deadline.date-context:18; deadline.object-context:18; event.concrete-time:16; structure.concrete-details:8
stress_0246,St. Mark Newman Center,Church/Catholic center group,Chris,2026-04-27T19:35:00.000Z,msg_02741,risk needs sober drivers by 9,important,logistics,stress_domain_language,Repeated domain variant: fraternity,50,50,12,62,logistics,63,"{""✅"":1}",logistics.transport:20; logistics.sober-drivers:30
stress_0247,Pre-Med Service Crew,Pre-med volunteering group,Chris,2026-04-27T19:39:00.000Z,,tipoff at 8 court 3,important,event,stress_domain_language,Repeated domain variant: sports,40,40,8,48,event,59,"{""👀"":1}",event.starts-time:28; time.explicit:12
stress_0248,Senior Design Lab,Engineering lab/project team,Sophia,2026-04-27T19:43:00.000Z,,chapter at 6,important,event,stress_domain_language,Repeated domain variant: fraternity,76,76,8,84,event,100,"{""👀"":1}",event.social-anchor:12; event.meeting-time:24; time.explicit:12; event.concrete-time:16; domain.action-time:12
stress_0249,Maple Hall 3,Dorm floor chat,Luke,2026-04-27T19:47:00.000Z,,load in at 6,important,event,stress_domain_language,Repeated domain variant: dj,68,68,12,80,event,95,"{""✅"":1}",event.social-anchor:12; event.starts-time:28; time.explicit:12; event.concrete-time:16
stress_0250,Bracket Weekend,Intramural tournament group,Lena,2026-04-27T19:51:00.000Z,,peer review due friday,important,deadline,stress_domain_language,Repeated domain variant: class,93,93,8,100,deadline,100,"{""👀"":1}",deadline.explicit:32; deadline.payment:18; time.weekday:7; deadline.date-context:18; deadline.object-context:18
stress_0251,Arena Concert Run,Concert/festival group,Tyler,2026-04-27T19:55:00.000Z,,volunteer shift starts at 11,important,event,stress_domain_language,Repeated domain variant: church,64,64,20,84,event,75,"{""✅"":1,""👀"":1}",event.starts-time:28; event.meeting-time:24; time.explicit:12
stress_0252,Reservation Roulette,Restaurant/dinner reservation group,Sophia,2026-04-27T19:59:00.000Z,,reservation deposit due noon,important,deadline,stress_domain_language,Repeated domain variant: restaurant,100,100,12,100,deadline,100,"{""✅"":1}",deadline.explicit:32; event.social-anchor:12; event.starts-time:28; time.explicit:12; deadline.date-context:18; event.concrete-time:16; structure.concrete-details:8
stress_0253,PCB Spring Break,Spring break/trip planning group,Tessa,2026-04-27T20:03:00.000Z,msg_04093,prob set due tmr,important,deadline,stress_domain_language,Repeated domain variant: class,100,100,0,100,deadline,100,{},normalization.alias:4; deadline.explicit:32; deadline.payment:18; event.social-anchor:12; time.relative:8; deadline.date-context:18; deadline.object-context:18; event.concrete-time:16; structure.concrete-details:8
stress_0254,Morning Lift Crew,Gym/workout group,Mason,2026-04-27T20:07:00.000Z,,pledges meet at the house by 8,important,event,stress_domain_language,Repeated domain variant: fraternity,0,0,8,8,noise,24,"{""✅"":1,""📌"":1}",
stress_0255,Ava Birthday Ops,Birthday/event planning group,Nate,2026-04-27T20:11:00.000Z,,signup closes tomorrow,important,deadline,stress_domain_language,Repeated domain variant: sorority,94,94,12,100,deadline,100,"{""✅"":1}",deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.date-context:18; deadline.object-context:18
stress_0256,Pledge Class 28,Fraternity pledge chat,Chris,2026-04-27T20:15:00.000Z,,risk needs sober drivers by 9,important,logistics,stress_domain_language,Repeated domain variant: fraternity,50,50,8,58,logistics,63,"{""👀"":1}",logistics.transport:20; logistics.sober-drivers:30
stress_0257,Kappa Event Crew,Sorority event planning chat,Nick,2026-04-27T20:19:00.000Z,,practice moved indoors,important,announcement,stress_domain_language,Repeated domain variant: sports,78,78,8,86,announcement,98,"{""👀"":1}",event.social-anchor:12; announcement.change:30; domain.action-time:12; change.concrete-context:24
stress_0258,Downtown Survivors,College friend group,Sam,2026-04-27T20:23:00.000Z,,chapter at 6,important,event,stress_domain_language,Repeated domain variant: fraternity,76,76,24,100,event,100,"{""📌"":1}",event.social-anchor:12; event.meeting-time:24; time.explicit:12; event.concrete-time:16; domain.action-time:12
stress_0259,Campus Volunteer Board,Student organization/club,Drew,2026-04-27T20:27:00.000Z,,wear white for recruitment at 6,important,event,stress_domain_language,Repeated domain variant: sorority,60,60,0,60,event,100,{},event.social-anchor:12; time.explicit:12; event.concrete-time:16; domain.action-time:12; structure.concrete-details:8
stress_0260,Club Soccer,Sports team,Maya,2026-04-27T20:31:00.000Z,,slides need to be done by 7,important,request,stress_domain_language,Repeated domain variant: class,81,81,24,100,request,99,"{""📌"":1}",deadline.payment:18; request.concrete-need:28; logistics.supplies:25; request.object-action:10
stress_0261,Basement Set Team,DJ/promoter group,Olivia,2026-04-27T20:35:00.000Z,,can someone grab trash bags,important,request,stress_domain_language,Repeated domain variant: roommate,100,100,30,100,request,100,"{""👀"":1,""📌"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10
stress_0262,Econ 302 Project,Group project/class chat,Noah,2026-04-27T20:39:00.000Z,,venmo for cake by tonight,important,deadline,stress_domain_language,Repeated domain variant: birthday,84,84,0,84,deadline,100,{},deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.object-context:18; structure.concrete-details:8
stress_0263,Lot 14 Tailgate,Tailgate/party planning chat,Olivia,2026-04-27T20:43:00.000Z,,doors got pushed to 8,important,announcement,stress_domain_language,Repeated domain variant: dj,66,66,0,66,announcement,86,{},event.social-anchor:12; announcement.change:30; change.concrete-context:24
stress_0264,Apartment 4B,Apartment/roommate chat,Grace,2026-04-27T20:47:00.000Z,msg_01499,need drivers to airport tomorrow,important,logistics,stress_domain_language,Repeated domain variant: trip,86,86,0,86,request,100,{},request.concrete-need:28; logistics.transport:20; time.relative:8; request.urgent-tonight:12; request.object-action:10; structure.concrete-details:8
stress_0265,The Big One,Large chaotic general social chat,Riley,2026-04-27T20:51:00.000Z,,rent is due tomorrow,important,deadline,stress_domain_language,Repeated domain variant: roommate,94,94,12,100,deadline,100,"{""✅"":1}",deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.date-context:18; deadline.object-context:18
stress_0266,Rush Week Leads,Recruitment logistics chat,Harper,2026-04-27T20:55:00.000Z,,wristbands close at midnight,important,deadline,stress_domain_language,Repeated domain variant: fraternity,100,100,0,100,deadline,100,{},deadline.explicit:32; deadline.payment:18; time.explicit:12; deadline.date-context:18; deadline.object-context:18; structure.concrete-details:8
stress_0267,Formal Bus 2,Event transportation chat,Marcus,2026-04-27T20:59:00.000Z,,doors got pushed to 8,important,announcement,stress_domain_language,Repeated domain variant: dj,66,66,8,74,announcement,86,"{""👀"":1}",event.social-anchor:12; announcement.change:30; change.concrete-context:24
stress_0268,Intramural Hoops,Sports pickup team,Harper,2026-04-27T21:03:00.000Z,,reservation deposit due noon,important,deadline,stress_domain_language,Repeated domain variant: restaurant,100,100,20,100,deadline,100,"{""✅"":1,""👀"":1}",deadline.explicit:32; event.social-anchor:12; event.starts-time:28; time.explicit:12; deadline.date-context:18; event.concrete-time:16; structure.concrete-details:8
stress_0269,House Dinner Crew,Food/social planning chat,Olivia,2026-04-27T21:07:00.000Z,,bring canned food tomorrow,important,logistics,stress_domain_language,Repeated domain variant: church,81,81,0,81,logistics,100,{},logistics.supplies:25; time.relative:8; logistics.supply-context:12; logistics.direct-supply-command:28; structure.concrete-details:8
stress_0270,Weekend Festival Run,Festival/social trip chat,Olivia,2026-04-27T21:11:00.000Z,msg_02691,bring canned food tomorrow,important,logistics,stress_domain_language,Repeated domain variant: church,81,81,20,100,logistics,100,"{""✅"":1,""👀"":1}",logistics.supplies:25; time.relative:8; logistics.supply-context:12; logistics.direct-supply-command:28; structure.concrete-details:8
stress_0271,St. Mark Newman Center,Church/Catholic center group,Grace,2026-04-27T21:15:00.000Z,,need two people for philanthropy check in,important,request,stress_domain_language,Repeated domain variant: sorority,50,50,8,58,request,81,"{""👀"":1}",request.concrete-need:28; event.social-anchor:12; request.help-needed:10
stress_0272,Pre-Med Service Crew,Pre-med volunteering group,Luke,2026-04-27T21:19:00.000Z,msg_02919,shadowing forms due friday,important,deadline,stress_domain_language,Repeated domain variant: premed,100,100,8,100,deadline,100,"{""👀"":1}",deadline.explicit:32; deadline.payment:18; time.weekday:7; deadline.date-context:18; deadline.object-context:18; structure.concrete-details:8
stress_0273,Senior Design Lab,Engineering lab/project team,Noah,2026-04-27T21:23:00.000Z,,volunteer shift starts at 11,important,event,stress_domain_language,Repeated domain variant: church,64,64,12,76,event,75,"{""✅"":1}",event.starts-time:28; event.meeting-time:24; time.explicit:12
stress_0274,Maple Hall 3,Dorm floor chat,Nate,2026-04-27T21:27:00.000Z,,surprise moved to apartment,important,announcement,stress_domain_language,Repeated domain variant: birthday,54,54,12,66,announcement,74,"{""✅"":1}",announcement.change:30; change.concrete-context:24
stress_0275,Bracket Weekend,Intramural tournament group,Quinn,2026-04-27T21:31:00.000Z,,lineup posted at noon,important,announcement,stress_domain_language,Repeated domain variant: fraternity,100,100,0,100,announcement,100,{},event.social-anchor:12; event.starts-time:28; announcement.change:30; time.explicit:12; event.concrete-time:16; domain.action-time:12; change.concrete-context:24; announcement.date-context:14
stress_0276,Arena Concert Run,Concert/festival group,Zoe,2026-04-27T21:35:00.000Z,,need controller at the booth,important,request,stress_domain_language,Repeated domain variant: dj,71,71,28,99,request,100,"{""✅"":1,""👀"":1,""❓"":1}",request.concrete-need:28; logistics.supplies:25; request.object-action:10; structure.concrete-details:8
stress_0277,Reservation Roulette,Restaurant/dinner reservation group,Zoe,2026-04-27T21:39:00.000Z,,check in moved to 3pm,important,announcement,stress_domain_language,Repeated domain variant: trip,80,80,30,100,announcement,99,"{""👀"":1,""📌"":1}",announcement.change:30; time.explicit:12; change.concrete-context:24; announcement.date-context:14
stress_0278,PCB Spring Break,Spring break/trip planning group,Jordan,2026-04-27T21:43:00.000Z,msg_04133,canvas closes at midnight,important,deadline,stress_domain_language,Repeated domain variant: class,100,100,20,100,deadline,100,"{""✅"":1,""👀"":1}",deadline.explicit:32; deadline.payment:18; time.explicit:12; deadline.date-context:18; deadline.object-context:18; structure.concrete-details:8
stress_0279,Morning Lift Crew,Gym/workout group,Chris,2026-04-27T21:47:00.000Z,,need one more for tipoff,important,request,stress_domain_language,Repeated domain variant: sports,28,28,8,36,request,57,"{""👀"":1}",request.concrete-need:28
stress_0280,Ava Birthday Ops,Birthday/event planning group,Bella,2026-04-27T21:51:00.000Z,,practice moved indoors,important,announcement,stress_domain_language,Repeated domain variant: sports,78,78,8,86,announcement,98,"{""👀"":1}",event.social-anchor:12; announcement.change:30; domain.action-time:12; change.concrete-context:24
stress_0281,Pledge Class 28,Fraternity pledge chat,Riley,2026-04-27T21:55:00.000Z,,mass moved to chapel at 7,important,announcement,stress_domain_language,Repeated domain variant: church,100,100,12,100,announcement,100,"{""✅"":1}",event.social-anchor:12; event.meeting-time:24; announcement.change:30; time.explicit:12; event.concrete-time:16; domain.action-time:12; change.concrete-context:24; announcement.date-context:14; structure.concrete-details:8
stress_0282,Kappa Event Crew,Sorority event planning chat,Mia,2026-04-27T21:59:00.000Z,,airbnb money due friday,important,deadline,stress_domain_language,Repeated domain variant: trip,93,93,8,100,deadline,100,"{""👀"":1}",deadline.explicit:32; deadline.payment:18; time.weekday:7; deadline.date-context:18; deadline.object-context:18
stress_0283,Downtown Survivors,College friend group,Sophia,2026-04-27T22:03:00.000Z,,canvas closes at midnight,important,deadline,stress_domain_language,Repeated domain variant: class,100,100,20,100,deadline,100,"{""✅"":1,""👀"":1}",deadline.explicit:32; deadline.payment:18; time.explicit:12; deadline.date-context:18; deadline.object-context:18; structure.concrete-details:8
stress_0284,Campus Volunteer Board,Student organization/club,Ethan,2026-04-27T22:07:00.000Z,,practice moved indoors,important,announcement,stress_domain_language,Repeated domain variant: sports,78,78,8,86,announcement,98,"{""👀"":1}",event.social-anchor:12; announcement.change:30; domain.action-time:12; change.concrete-context:24
stress_0285,Club Soccer,Sports team,Jordan,2026-04-27T22:11:00.000Z,,surprise moved to apartment,important,announcement,stress_domain_language,Repeated domain variant: birthday,54,54,18,72,announcement,74,"{""✅"":1,""👀"":1}",announcement.change:30; change.concrete-context:24
stress_0286,Basement Set Team,DJ/promoter group,Olivia,2026-04-27T22:15:00.000Z,stress_0161,maintenance coming at 9am,important,event,stress_domain_language,Repeated domain variant: roommate,12,12,8,20,noise,30,"{""👀"":1}",time.explicit:12
stress_0287,Econ 302 Project,Group project/class chat,Zoe,2026-04-27T22:19:00.000Z,,volunteer shift starts at 11,important,event,stress_domain_language,Repeated domain variant: church,64,64,8,72,event,75,"{""👀"":1}",event.starts-time:28; event.meeting-time:24; time.explicit:12
stress_0288,Lot 14 Tailgate,Tailgate/party planning chat,Bella,2026-04-27T22:23:00.000Z,,need drivers for service saturday,important,logistics,stress_domain_language,Repeated domain variant: church,100,100,8,100,request,100,"{""👀"":1}",request.concrete-need:28; logistics.transport:20; event.social-anchor:12; time.weekday:7; event.concrete-time:16; request.object-action:10; structure.concrete-details:8
stress_0289,Apartment 4B,Apartment/roommate chat,Sam,2026-04-27T22:27:00.000Z,msg_01478,surprise moved to apartment,important,announcement,stress_domain_language,Repeated domain variant: birthday,54,54,8,62,announcement,74,"{""👀"":1}",announcement.change:30; change.concrete-context:24
stress_0290,The Big One,Large chaotic general social chat,Ethan,2026-04-27T22:31:00.000Z,msg_01665,peer review due friday,important,deadline,stress_domain_language,Repeated domain variant: class,93,93,20,100,deadline,100,"{""✅"":1,""👀"":1}",deadline.explicit:32; deadline.payment:18; time.weekday:7; deadline.date-context:18; deadline.object-context:18
stress_0291,Rush Week Leads,Recruitment logistics chat,Logan,2026-04-27T22:35:00.000Z,,deadline for being washed is tonight,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,0,0,0,0,noise,20,{},deadline.explicit:32; time.relative:8; deadline.date-context:18; noise.hype-only:-24; noise.important-word-joke:-38
stress_0292,Formal Bus 2,Event transportation chat,Sam,2026-04-27T22:39:00.000Z,,formal apology incoming,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,0,0,0,0,noise,20,{},event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38
stress_0293,Intramural Hoops,Sports pickup team,Marcus,2026-04-27T22:43:00.000Z,,rush hour traffic sucks,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,0,0,0,0,noise,20,{},event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38
stress_0294,House Dinner Crew,Food/social planning chat,Harper,2026-04-27T22:47:00.000Z,,party animal,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,0,0,0,0,noise,20,{},event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38; noise.vague-short:-12
stress_0295,Weekend Festival Run,Festival/social trip chat,Olivia,2026-04-27T22:51:00.000Z,,who let him cook?,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,0,0,8,8,noise,24,"{""😂"":1,""💀"":3,""🔥"":4}",question.intent:10; noise.important-word-joke:-38; noise.casual-question:-14; noise.vague-short:-12
stress_0296,St. Mark Newman Center,Church/Catholic center group,Noah,2026-04-27T22:55:00.000Z,,why is bro like this?,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,0,0,0,0,noise,20,{},question.intent:10; noise.important-word-joke:-38
stress_0297,Pre-Med Service Crew,Pre-med volunteering group,Tyler,2026-04-27T22:59:00.000Z,msg_02893,need bro to retire,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,0,0,8,8,noise,24,"{""🔥"":4}",noise.important-word-joke:-38
stress_0298,Senior Design Lab,Engineering lab/project team,Jake,2026-04-27T23:03:00.000Z,,Friday was insane,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,0,0,0,0,noise,20,"{""😂"":2,""💀"":1}",time.weekday:7; noise.hype-only:-24; noise.important-word-joke:-38
stress_0299,Maple Hall 3,Dorm floor chat,Zoe,2026-04-27T23:07:00.000Z,,tomorrow gonna be wild,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,0,0,0,0,noise,20,"{""💀"":2}",time.relative:8; noise.hype-only:-24; noise.important-word-joke:-38
stress_0300,Bracket Weekend,Intramural tournament group,Jordan,2026-04-27T23:11:00.000Z,,9 is crazy,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,0,0,0,0,noise,20,{},noise.important-word-joke:-38; noise.vague-short:-12
stress_0301,Arena Concert Run,Concert/festival group,Lena,2026-04-27T23:15:00.000Z,,can someone tell Tyler to stop yelling,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,0,0,0,0,noise,20,{},question.intent:10; noise.important-word-joke:-38
stress_0302,Reservation Roulette,Restaurant/dinner reservation group,Bella,2026-04-27T23:19:00.000Z,msg_03937,bro said formal like he owns the place,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,0,0,0,0,noise,20,{},event.social-anchor:12; noise.important-word-joke:-38
stress_0303,PCB Spring Break,Spring break/trip planning group,Nick,2026-04-27T23:23:00.000Z,,he needs to be stopped,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,0,0,6,6,noise,23,"{""🔥"":2,""😂"":1,""💀"":1}",noise.important-word-joke:-38
stress_0304,Morning Lift Crew,Gym/workout group,Ava,2026-04-27T23:27:00.000Z,,this fit is formal,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,0,0,0,0,noise,20,{},event.social-anchor:12; noise.important-word-joke:-38
stress_0305,Ava Birthday Ops,Birthday/event planning group,Ava,2026-04-27T23:31:00.000Z,,tickets to the downfall,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,0,0,0,0,noise,20,{},deadline.payment:18; noise.hype-only:-24; noise.important-word-joke:-38
stress_0306,Pledge Class 28,Fraternity pledge chat,Mia,2026-04-27T23:35:00.000Z,msg_00124,meeting my downfall rn,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,26,26,0,26,noise,100,{},normalization.alias:4; event.social-anchor:12; event.meeting-time:24; time.explicit:12; event.concrete-time:16; domain.action-time:12; structure.concrete-details:8; noise.hype-only:-24; noise.important-word-joke:-38
stress_0307,Kappa Event Crew,Sorority event planning chat,Jordan,2026-04-27T23:39:00.000Z,,chapter of my villain arc starts tonight,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,0,0,0,0,noise,20,{},event.social-anchor:12; time.relative:8; event.concrete-time:16; domain.action-time:12; structure.concrete-details:8; noise.hype-only:-24; noise.important-word-joke:-38
stress_0308,Downtown Survivors,College friend group,Bella,2026-04-27T23:43:00.000Z,edge_0043,canvas is my enemy,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,18,18,8,26,deadline,44,"{""🔥"":3,""💀"":2}",deadline.payment:18
stress_0309,Campus Volunteer Board,Student organization/club,Noah,2026-04-27T23:47:00.000Z,,practice? never heard of her,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,30,30,0,30,question,64,{},event.social-anchor:12; question.intent:10; question.event-context:8
stress_0310,Club Soccer,Sports team,Marcus,2026-04-27T23:51:00.000Z,,soundcheck for my mental breakdown,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,12,12,3,15,noise,28,"{""🔥"":1}",event.social-anchor:12
stress_0311,Basement Set Team,DJ/promoter group,Grace,2026-04-27T23:55:00.000Z,,doors at 8 to my downfall,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,26,26,3,29,noise,100,"{""💀"":3,""😂"":3,""🔥"":1}",event.social-anchor:12; event.starts-time:28; time.explicit:12; event.concrete-time:16; domain.action-time:12; structure.concrete-details:8; noise.hype-only:-24; noise.important-word-joke:-38
stress_0312,Econ 302 Project,Group project/class chat,Harper,2026-04-27T23:59:00.000Z,msg_01167,rent free in his head,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,18,18,0,18,noise,29,{},deadline.payment:18
stress_0313,Lot 14 Tailgate,Tailgate/party planning chat,Luke,2026-04-28T00:03:00.000Z,,utilities? bro has none,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,28,28,3,31,deadline,55,"{""🔥"":1,""💀"":1}",deadline.payment:18; question.intent:10
stress_0314,Apartment 4B,Apartment/roommate chat,Ethan,2026-04-28T00:07:00.000Z,,bring plates for my ego,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,53,53,9,62,logistics,64,"{""🔥"":3,""😂"":4}",logistics.supplies:25; logistics.direct-supply-command:28
stress_0315,The Big One,Large chaotic general social chat,Nate,2026-04-28T00:11:00.000Z,,need drivers for the struggle bus,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,58,58,0,58,request,83,"{""💀"":4,""😂"":2}",request.concrete-need:28; logistics.transport:20; request.object-action:10
stress_0316,Rush Week Leads,Recruitment logistics chat,Grace,2026-04-28T00:15:00.000Z,,massive L tomorrow,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,8,8,0,8,noise,24,{},time.relative:8
stress_0317,Formal Bus 2,Event transportation chat,Harper,2026-04-28T00:19:00.000Z,msg_02060,retreat from my responsibilities,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,12,12,0,12,noise,26,"{""😂"":2}",event.social-anchor:12
stress_0318,Intramural Hoops,Sports pickup team,Luke,2026-04-28T00:23:00.000Z,,birthday suit formal,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,12,12,8,20,noise,30,"{""🔥"":3,""💀"":3,""😂"":1}",event.social-anchor:12
stress_0319,House Dinner Crew,Food/social planning chat,Harper,2026-04-28T00:27:00.000Z,,reservation for one brain cell,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,12,12,0,12,noise,26,{},event.social-anchor:12
stress_0320,Weekend Festival Run,Festival/social trip chat,Nate,2026-04-28T00:31:00.000Z,,kickoff to being washed,noise,noise,stress_false_positive_trap,Important-looking false-positive trap,0,0,0,0,noise,20,{},noise.hype-only:-24; noise.important-word-joke:-38
stress_0321,St. Mark Newman Center,Church/Catholic center group,Lena,2026-04-28T00:35:00.000Z,,soundcheck for my mental breakdown,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,12,12,0,12,noise,26,{},event.social-anchor:12
stress_0322,Pre-Med Service Crew,Pre-med volunteering group,Mason,2026-04-28T00:39:00.000Z,,formal apology incoming,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38
stress_0323,Senior Design Lab,Engineering lab/project team,Marcus,2026-04-28T00:43:00.000Z,,meeting my downfall rn,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,26,26,6,32,noise,100,"{""💀"":3,""😂"":3,""🔥"":2}",normalization.alias:4; event.social-anchor:12; event.meeting-time:24; time.explicit:12; event.concrete-time:16; domain.action-time:12; structure.concrete-details:8; noise.hype-only:-24; noise.important-word-joke:-38
stress_0324,Maple Hall 3,Dorm floor chat,Sophia,2026-04-28T00:47:00.000Z,,he needs to be stopped,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},noise.important-word-joke:-38
